longitude,latitude,population,median_income,median_house_value
-122.41,37.8,3260,0.9,500001
-122.39,37.8,1525,4.5581,500001
-122.4,37.79,1007,1.4552,450000
-122.41,37.79,1688,1.5156,237500
-122.41,37.79,1504,3.2059,500001
-122.41,37.79,3436,2.5166,275000
-122.42,37.79,1761,1.8068,225000
-122.41,37.79,4518,1.724,225000
-122.42,37.78,628,2.3304,500001
-122.42,37.78,1211,0.8543,500001
-122.43,37.81,1137,3.7679,500001
-122.44,37.8,1310,3.4801,500001
-122.44,37.8,540,4.2857,500001
-122.43,37.81,1297,4.6781,500001
-122.45,37.81,287,3.9028,500001
-122.44,37.8,500,5.0376,500001
-122.44,37.8,1045,4.5523,500001
-122.44,37.8,714,3.2447,500001
-122.44,37.8,445,2.7717,500000
-122.44,37.8,1145,4.625,500001
-122.44,37.8,842,7.9761,500001
-122.44,37.8,1029,5.2539,500001
-122.44,37.8,727,3.9856,500001
-122.43,37.8,1259,4.1047,466700
-122.43,37.8,1302,4.199,400000
-122.43,37.8,1240,3.3715,500000
-122.43,37.8,1045,3.6893,475000
-122.43,37.8,349,3.2235,500000
-122.43,37.8,553,4.0417,500001
-122.42,37.8,1014,4.038,500001
-122.43,37.8,925,5.0365,500000
-122.43,37.8,959,5.7934,500001
-122.43,37.8,954,4.5399,500001
-122.42,37.8,1466,4.5913,500001
-122.42,37.79,1980,4.0156,500001
-122.43,37.79,1377,3.8068,500001
-122.43,37.79,1248,7.2623,500001
-122.43,37.79,2065,5.8543,500001
-122.44,37.79,648,5.3124,500001
-122.44,37.79,402,10.8783,500001
-122.44,37.79,722,8.0755,500001
-122.44,37.79,483,15.0001,500001
-122.45,37.79,668,10.0914,500001
-122.45,37.79,1107,5.5634,500001
-122.45,37.79,731,1.4804,425000
-122.45,37.79,495,10.7097,500001
-122.46,37.79,304,14.2959,500001
-122.46,37.79,743,5.2909,500001
-122.44,37.79,800,3.975,500001
-122.44,37.79,1525,4.4375,500001
-122.44,37.79,1371,6.4209,500001
-122.43,37.79,1319,4.3986,500001
-122.43,37.79,1152,4.2042,500001
-122.42,37.79,1202,2.6607,87500
-122.42,37.79,655,3.4423,117500
-122.43,37.79,1475,2.7165,500001
-122.43,37.79,1294,3.4375,500001
-122.43,37.79,649,5.0049,460000
-122.44,37.79,831,4.4464,500001
-122.44,37.79,1224,4.0882,468800
-122.44,37.79,614,3.6812,500000
-122.44,37.78,1243,2.8569,372200
-122.45,37.78,1320,3.1576,333300
-122.45,37.79,761,3.7188,500001
-122.45,37.78,1515,5.0156,500001
-122.43,37.79,1362,2.6782,450000
-122.43,37.78,1245,1.3062,220000
-122.44,37.78,901,1.4866,237500
-122.45,37.78,560,3.7159,494400
-122.45,37.78,1392,4,355300
-122.46,37.78,837,5.2806,400000
-122.44,37.78,481,3.6875,492300
-122.44,37.78,1703,2.8654,280000
-122.44,37.78,561,3.875,412500
-122.45,37.78,897,4.1319,322700
-122.45,37.78,464,3.2011,428300
-122.45,37.78,2198,3.6667,418400
-122.44,37.78,601,2.151,146900
-122.43,37.78,1277,2.9792,350000
-122.44,37.78,1588,3.3882,471400
-122.44,37.78,1309,2.943,341700
-122.44,37.78,514,2.4196,346200
-122.44,37.78,707,3.1607,293800
-122.43,37.78,1821,2.6392,287500
-122.43,37.78,577,3.6437,275000
-122.42,37.78,2079,3.1462,187500
-122.42,37.78,1093,1.8438,72500
-122.43,37.78,1670,1.077,115000
-122.43,37.78,1371,0.9355,112500
-122.42,37.78,634,2.4414,275000
-122.42,37.78,895,2.1516,187500
-122.43,37.78,1009,1.3844,177500
-122.43,37.78,1284,2.105,316700
-122.43,37.78,2070,2.8202,442900
-122.43,37.77,1913,2.9567,425000
-122.44,37.78,1696,2.5721,475000
-122.44,37.77,1355,2.0161,364300
-122.45,37.77,1090,3.3679,350000
-122.45,37.77,1526,3.3068,500001
-122.45,37.77,885,3.0906,500001
-122.44,37.77,1518,3.6186,500001
-122.45,37.77,1039,4.1417,500000
-122.45,37.77,1100,3.0409,500000
-122.45,37.77,1275,3.35,492900
-122.43,37.77,1712,3.3702,335700
-122.43,37.77,742,4.445,400000
-122.44,37.77,939,3.2239,488900
-122.44,37.77,1428,3.0766,438900
-122.42,37.77,589,2.5186,250000
-122.42,37.77,867,2.879,450000
-122.43,37.77,654,2.6914,366700
-122.43,37.77,1428,2.3977,412500
-122.43,37.77,1188,2.3887,337500
-122.43,37.77,872,3.2981,222700
-122.43,37.77,1939,2.7587,354500
-122.43,37.77,1170,3.6894,418800
-122.44,37.77,849,5.1788,476900
-122.44,37.77,2023,4.4085,400000
-122.44,37.76,833,6.8939,455900
-122.44,37.77,1494,4.4875,500001
-122.44,37.77,1374,4.3667,500001
-122.45,37.76,979,4.6912,500001
-122.45,37.76,621,4.6477,450000
-122.45,37.77,1269,3.575,500001
-122.45,37.77,1737,4.5052,500001
-122.41,37.78,2124,1.1185,55000
-122.41,37.78,1520,1.4554,375000
-122.41,37.78,153,3.8625,350000
-122.41,37.77,168,3.2292,275000
-122.41,37.77,1628,2.6083,193800
-122.4,37.78,313,2.5742,350000
-122.41,37.77,582,3.4671,250000
-122.41,37.78,1055,1.8519,32500
-122.39,37.78,1441,4.7105,275000
-122.39,37.78,725,3.6037,187500
-122.39,37.79,113,4.6563,350000
-122.37,37.81,4531,2.7909,250000
-122.4,37.78,286,1.6125,112500
-122.4,37.77,1061,4.3958,225000
-122.42,37.77,421,2.0548,162500
-122.42,37.77,1136,1.375,312500
-122.42,37.76,1846,1.3365,225000
-122.42,37.77,1266,2.7794,350000
-122.42,37.77,2619,2.5755,325000
-122.42,37.76,2259,2.5403,250000
-122.43,37.77,1438,3.6031,275000
-122.43,37.76,868,3.8261,250000
-122.43,37.76,1051,2.8458,350000
-122.44,37.76,1145,4.2222,361600
-122.44,37.76,1935,4.6053,386100
-122.44,37.75,2232,4.3232,316200
-122.44,37.76,580,4.05,423100
-122.44,37.76,945,5.2519,376600
-122.45,37.76,810,5.6235,500001
-122.44,37.76,784,3.3702,370000
-122.44,37.76,816,3.9079,370000
-122.44,37.76,855,5.0731,405400
-122.43,37.76,1575,3.5655,427300
-122.43,37.76,751,4.75,500001
-122.43,37.76,909,4.2569,455400
-122.43,37.76,1531,3.3565,386400
-122.42,37.76,2280,3.3937,270000
-122.42,37.76,2129,3.5052,391200
-122.42,37.76,1082,2.6803,490000
-122.42,37.76,1270,2.0329,225000
-122.42,37.76,2007,2.5701,266700
-122.42,37.76,1630,1.65,265000
-122.42,37.76,2075,1.3824,212500
-122.42,37.75,1715,2.1289,250000
-122.42,37.75,1008,3.3816,262500
-122.42,37.75,639,2.1971,275000
-122.42,37.75,1155,2.2328,250000
-122.42,37.75,935,2.7173,300000
-122.42,37.75,1227,3.5536,400000
-122.42,37.75,1460,2.9052,400000
-122.42,37.75,1162,3,275000
-122.43,37.75,1181,3.575,396800
-122.43,37.75,871,4.0625,355600
-122.43,37.75,1012,4.0568,387900
-122.43,37.76,861,4.4318,437500
-122.43,37.75,839,4.7946,355600
-122.44,37.75,1144,4,375000
-122.44,37.75,801,4.2708,368900
-122.43,37.75,1043,3.7545,383700
-122.44,37.75,573,4.2667,338800
-122.44,37.75,725,5.0505,380400
-122.43,37.75,633,3.5114,347500
-122.43,37.75,1415,4.875,362200
-122.43,37.75,1191,3.95,347700
-122.42,37.75,1122,3.2632,306000
-122.42,37.74,1370,4.6547,325700
-122.42,37.74,856,3.0833,328100
-122.43,37.74,1079,5.0196,324300
-122.43,37.75,962,3.775,325900
-122.43,37.75,1824,5.0519,356100
-122.44,37.75,2304,4.5469,409700
-122.44,37.74,2818,4.2672,391900
-122.44,37.74,909,4.8382,294900
-122.44,37.74,118,4.5375,350000
-122.43,37.74,1260,4.7437,331000
-122.43,37.74,1159,3.8846,333100
-122.43,37.74,724,5.3292,300900
-122.43,37.73,494,5.0602,298900
-122.43,37.73,461,5.0782,310800
-122.38,37.76,124,1.4886,450000
-122.39,37.76,410,4.0042,208300
-122.39,37.76,88,3.675,162500
-122.39,37.76,712,3.9722,290900
-122.39,37.76,1047,4.5057,321600
-122.39,37.76,1645,3.7051,253700
-122.4,37.75,3269,2.8679,243300
-122.4,37.76,1555,4.119,298300
-122.4,37.76,506,4.4375,320000
-122.4,37.76,480,4.4074,277300
-122.41,37.76,620,1.9944,262500
-122.4,37.76,1347,2.9312,239100
-122.41,37.76,2987,2.8135,260300
-122.41,37.76,1726,3.4028,233300
-122.41,37.76,316,3.0865,225000
-122.41,37.76,308,2.6667,325000
-122.41,37.76,1816,3.0774,300000
-122.41,37.76,2071,3.2964,265000
-122.4,37.75,1029,2.0577,214600
-122.41,37.75,837,2.4531,229000
-122.41,37.75,1483,3.4063,253900
-122.41,37.75,1442,4.2891,230000
-122.41,37.75,1220,2.5809,255300
-122.41,37.75,2034,2.0325,178100
-122.41,37.75,1932,2.3903,236100
-122.41,37.75,1176,2.6538,206300
-122.39,37.74,2147,2.5694,201000
-122.39,37.73,3134,4.3393,217300
-122.4,37.73,2337,3.4472,225400
-122.4,37.74,1587,2.59,211800
-122.38,37.73,2722,1.4282,140400
-122.38,37.73,4737,1.4133,203400
-122.39,37.74,924,2.1767,185300
-122.38,37.73,55,2.625,187500
-122.38,37.73,259,2.2167,193800
-122.38,37.73,871,2.1667,193800
-122.39,37.73,879,2.2222,195100
-122.39,37.73,1025,2.9063,192000
-122.39,37.73,567,2.8603,189000
-122.4,37.73,1115,2.6364,199300
-122.39,37.72,1064,1.1125,206300
-122.39,37.72,1923,3.6607,192300
-122.39,37.72,93,2.1484,181300
-122.41,37.75,1405,3.7813,275900
-122.41,37.74,928,4.1417,270800
-122.41,37.74,839,4.7031,255200
-122.41,37.75,1430,3.4073,254700
-122.41,37.75,1209,3.5912,284900
-122.41,37.74,148,3.6687,335000
-122.41,37.74,415,1.9464,249000
-122.41,37.74,1032,5.5563,250800
-122.42,37.74,999,4.2212,271300
-122.42,37.74,889,4.0391,279900
-122.42,37.74,734,3.8864,281300
-122.42,37.74,1076,2.9911,263900
-122.42,37.75,1447,3.3555,275000
-122.41,37.74,935,4.1552,240900
-122.41,37.74,1178,3.2813,229600
-122.41,37.74,1208,3.6429,230000
-122.42,37.73,2261,2.888,246400
-122.42,37.74,973,3.4583,240900
-122.42,37.74,1438,2.3087,258600
-122.42,37.74,1136,4.3125,243000
-122.42,37.73,1765,3.3333,292300
-122.43,37.73,935,4.6786,263200
-122.43,37.73,1008,4,264000
-122.43,37.73,729,3.6694,275500
-122.43,37.72,782,3.6719,259800
-122.44,37.72,1102,4.3125,267200
-122.44,37.73,1485,4.3898,270000
-122.44,37.73,587,5.0224,261900
-122.42,37.73,1534,4.0132,229400
-122.42,37.73,1055,4.625,279300
-122.42,37.73,988,4.5769,254500
-122.43,37.73,1337,4.1071,240900
-122.41,37.73,1703,3.4231,230200
-122.4,37.73,1170,3.4769,238700
-122.4,37.73,1027,2.3625,233000
-122.41,37.73,1092,3.7835,271300
-122.41,37.73,1168,4.0642,272500
-122.42,37.73,998,4.0781,250300
-122.4,37.72,1119,4.2672,219400
-122.4,37.72,647,2.1187,239300
-122.41,37.73,1682,3.8643,276200
-122.41,37.72,1225,4.8214,242900
-122.41,37.72,904,4.0583,236200
-122.42,37.72,1789,4.0071,244700
-122.43,37.72,1989,3.6667,252600
-122.43,37.72,2363,3.6885,254000
-122.43,37.72,1583,3.7105,250500
-122.44,37.72,1769,3.8274,252000
-122.43,37.72,2101,3.0107,242000
-122.43,37.73,2270,3.8934,251800
-122.43,37.73,1463,3.1786,222600
-122.44,37.72,1173,3.4605,265000
-122.44,37.72,1773,3.9565,268500
-122.45,37.72,890,4.3036,261800
-122.44,37.72,847,3.7143,260000
-122.45,37.71,1562,4.3846,270600
-122.45,37.71,1086,3.8583,261600
-122.45,37.71,1159,3.9167,243600
-122.46,37.71,1425,4.0547,246200
-122.46,37.71,1102,4,231600
-122.43,37.71,1633,4.5,266900
-122.43,37.71,1138,4.0234,266500
-122.43,37.71,879,3.1908,255600
-122.44,37.72,929,3.8958,247700
-122.44,37.71,1848,3.9567,251500
-122.44,37.71,895,5.3913,248900
-122.44,37.71,1524,5.0201,264100
-122.45,37.71,2204,3.5536,251000
-122.4,37.72,1434,3.0313,219100
-122.4,37.71,1411,3.0469,238000
-122.41,37.71,1697,3.4773,226300
-122.41,37.71,3900,1.2269,181900
-122.41,37.71,1738,4.9926,213900
-122.41,37.71,1615,3.495,217800
-122.4,37.72,1528,3.8625,218300
-122.4,37.72,953,4.2727,241900
-122.45,37.77,1330,3.5435,278600
-122.46,37.76,1186,3.4531,414300
-122.46,37.77,799,3.75,435700
-122.46,37.76,948,3.93,390000
-122.45,37.76,2659,3.5744,500000
-122.46,37.76,363,6.1636,367700
-122.46,37.75,954,4.5352,374200
-122.47,37.76,1545,2.9899,406500
-122.47,37.76,1587,2.5933,359600
-122.47,37.76,1396,3.2679,345700
-122.47,37.76,1170,4.0793,306700
-122.47,37.76,1055,2.8711,329600
-122.47,37.76,1675,3.2083,330000
-122.47,37.76,1886,3.3239,350000
-122.47,37.76,1391,3.6346,338000
-122.47,37.75,911,4.4312,361000
-122.47,37.75,1095,4.0089,357000
-122.47,37.75,1281,5.482,366300
-122.47,37.76,1152,5.1893,420300
-122.47,37.76,1179,4.4946,358600
-122.46,37.75,622,5.8151,500001
-122.46,37.75,465,10.7569,500001
-122.47,37.75,1090,9.3603,500001
-122.47,37.75,1293,6.1592,381700
-122.47,37.75,689,4.6071,337400
-122.47,37.74,819,4.0846,333600
-122.45,37.75,862,6.0274,349000
-122.45,37.75,772,4.95,322600
-122.45,37.75,1786,3.0804,313400
-122.46,37.75,695,6.5372,394000
-122.45,37.74,642,4.375,349500
-122.46,37.74,707,6.2561,431000
-122.45,37.74,2535,5.0887,335100
-122.44,37.73,1488,5.5622,313600
-122.45,37.74,2263,6.203,346800
-122.46,37.74,856,5.3961,416900
-122.46,37.74,791,10.959,500001
-122.47,37.74,735,8.1189,500001
-122.47,37.74,1633,5.6787,363600
-122.47,37.74,1605,4.9537,365600
-122.46,37.73,876,7.8476,500001
-122.46,37.73,1276,8.0069,426800
-122.46,37.72,1115,6.7228,405200
-122.47,37.73,936,5.9245,484600
-122.47,37.73,762,10.7309,500001
-122.47,37.73,641,10.6605,500001
-122.47,37.72,767,5.9114,399000
-122.46,37.73,812,6.8322,394100
-122.45,37.73,1153,5.1238,335100
-122.46,37.73,1431,5.2088,344200
-122.44,37.73,970,4.7813,275500
-122.44,37.73,1411,3.8304,261400
-122.45,37.73,752,3.2448,266200
-122.45,37.73,1193,5.0634,264200
-122.44,37.73,1670,4.1932,269200
-122.45,37.72,653,4.2167,231900
-122.45,37.72,771,4.7143,219300
-122.45,37.72,1083,4.475,221200
-122.45,37.72,1795,3.6581,225000
-122.46,37.72,1216,3.3208,238600
-122.46,37.72,658,4.0859,228600
-122.46,37.72,962,3.2875,221500
-122.46,37.72,1225,4.0855,244100
-122.46,37.72,1388,2.9688,232000
-122.47,37.71,1577,4.1939,237900
-122.47,37.71,1211,3.5156,239400
-122.47,37.72,434,2.5333,239300
-122.47,37.72,817,3,246700
-122.47,37.72,770,4.5913,259700
-122.45,37.72,613,2.9119,228900
-122.45,37.71,1382,4.2562,221600
-122.46,37.71,1138,4.1406,219500
-122.46,37.71,1138,2.875,225000
-122.46,37.72,1093,3.0703,211800
-122.48,37.76,1491,3.9758,348600
-122.48,37.76,1273,3.275,332100
-122.48,37.76,1395,3.9097,323800
-122.48,37.76,1171,4.0977,322100
-122.48,37.76,1015,4.1397,331300
-122.48,37.76,1594,4.4094,336100
-122.49,37.76,708,5.8096,339800
-122.49,37.76,1092,3.5302,329600
-122.49,37.76,1091,3.5909,331200
-122.49,37.76,782,4.0391,332700
-122.49,37.76,650,3.5278,339800
-122.49,37.76,795,4.3977,353600
-122.49,37.76,729,4.3281,323100
-122.48,37.75,1126,4.4,318400
-122.48,37.75,1583,4.3393,317600
-122.48,37.74,1056,3.6859,311800
-122.48,37.75,1052,4.4375,329200
-122.48,37.75,1285,3.7734,314700
-122.48,37.75,1136,4.7703,331000
-122.49,37.75,1041,3.7361,320200
-122.49,37.75,1105,3.7054,308500
-122.49,37.75,1092,4.8036,297800
-122.49,37.75,979,3.9205,319100
-122.49,37.75,1041,3.7562,321200
-122.49,37.75,1177,4.8516,323800
-122.49,37.74,1147,3.4583,321300
-122.48,37.74,1211,4.0208,323100
-122.48,37.74,1072,4.131,314300
-122.48,37.74,1372,3.9236,335000
-122.49,37.73,497,6.2642,438500
-122.49,37.74,487,3.8333,340800
-122.49,37.74,1188,4.3909,317700
-122.49,37.74,1154,4.5744,315200
-122.48,37.73,566,5.1681,500001
-122.48,37.73,867,5.2598,371500
-122.49,37.73,742,5.1991,369400
-122.49,37.73,530,3.9219,433300
-122.49,37.73,742,5.6204,406200
-122.48,37.73,2410,3.1359,350000
-122.47,37.72,564,3.2059,350000
-122.48,37.71,1497,3.5296,400000
-122.48,37.72,733,4.1116,187500
-122.48,37.72,1281,3.2321,112500
-122.5,37.76,1142,3.7083,307700
-122.5,37.76,1299,3.1406,316200
-122.5,37.76,1009,3.9464,295600
-122.5,37.76,891,3.8333,296300
-122.5,37.76,841,4.5329,278800
-122.5,37.75,838,4.1419,291500
-122.5,37.75,1247,4.0985,283200
-122.51,37.76,1439,2.8448,268900
-122.51,37.76,1332,3.0465,274200
-122.51,37.76,1499,3.2792,260800
-122.5,37.76,1272,4.2644,284100
-122.5,37.76,1078,3.3393,272300
-122.5,37.75,941,4.3859,270200
-122.5,37.75,1137,3.4919,271800
-122.54,37.76,920,3.96,272200
-122.5,37.75,872,2.9632,286300
-122.5,37.74,1266,3.7969,297800
-122.5,37.74,1098,3.7552,296600
-122.49,37.74,820,5.6826,300000
-122.5,37.74,1087,3.5,275700
-122.5,37.74,1434,3.875,275700
-122.5,37.75,1429,4.0217,272400
-122.5,37.74,1640,4.0625,272800
-122.5,37.74,1041,3.9583,273700
-122.5,37.74,1154,4.3611,268100
-122.54,37.74,1230,4.1786,271100
-122.46,37.79,847,4.1029,500001
-122.46,37.78,1067,2.9293,350000
-122.46,37.78,1421,3.0265,350000
-122.46,37.79,999,3.7419,500001
-122.46,37.78,1584,3.7887,500001
-122.47,37.78,880,2.7431,307100
-122.47,37.78,1302,3.7292,416700
-122.47,37.79,1380,4.75,500001
-122.47,37.79,194,2.8125,500001
-122.47,37.79,990,3.9688,483300
-122.47,37.78,1078,3.5221,443300
-122.47,37.78,955,4.1339,396400
-122.48,37.78,1674,3.129,375000
-122.48,37.79,2246,4.1148,457800
-122.48,37.78,1738,3.1653,335300
-122.49,37.78,1704,3.2028,322900
-122.49,37.78,1783,3.6148,352200
-122.48,37.79,546,9.1881,500001
-122.49,37.79,1143,6.1407,500001
-122.49,37.79,805,10.7058,500001
-122.46,37.78,2030,3.4236,376800
-122.46,37.78,1364,3.4605,441700
-122.46,37.78,1400,3.2396,375000
-122.46,37.78,1636,2.8553,360700
-122.46,37.77,2099,3.9375,402900
-122.47,37.77,1042,4.1635,398400
-122.47,37.78,1166,4.0652,421300
-122.47,37.78,1220,3.1989,446900
-122.47,37.78,1448,3.1392,422400
-122.47,37.78,1479,4.0208,414600
-122.47,37.78,1153,4.1856,404700
-122.47,37.77,1350,3.8571,366700
-122.48,37.78,1427,3.4883,337200
-122.48,37.78,1362,4.218,393800
-122.48,37.77,1202,3.8899,348500
-122.48,37.78,1111,3.5588,346400
-122.48,37.78,1508,3.5865,311400
-122.49,37.78,1505,3.0877,329100
-122.49,37.78,1663,3.0278,356300
-122.49,37.77,1170,3.7036,369200
-122.5,37.77,1070,4.125,359500
-122.49,37.78,1109,2.6719,318500
-122.49,37.78,1419,3.6429,328400
-122.49,37.78,1040,4.2414,500001
-122.5,37.78,1049,3.5833,348500
-122.5,37.77,1032,3.9954,324700
-122.5,37.77,1252,5.0562,336700
-122.5,37.77,1312,3.5833,322900
-122.5,37.78,1418,3.7167,332800
-122.51,37.78,1056,4.7328,351100
-122.51,37.78,1201,4.0353,342200
-122.55,37.79,1229,2.9201,322200
-122.47,37.81,4715,3.4051,500001
-122.5,37.79,13,15.0001,500001
-122.54,37.72,1453,3.527,318900
-122.42,37.72,3549,1.2387,212800
-122.36,37.72,355,2.7083,180400
-122.39,37.74,37,10.2264,225000
-122.4,37.75,23,6.1359,225000
-122.38,37.71,558,4.2708,207100
-122.4,37.71,1183,3.3625,223700
-121.28,37.96,1618,0.9365,52500
-121.28,37.95,1448,1.1094,52500
-121.28,37.95,1109,1.2904,63300
-121.29,37.96,630,1.2411,112500
-121.29,37.96,154,0.8738,75000
-121.29,37.95,438,0.7714,87500
-121.3,37.95,575,2.2024,45000
-121.29,37.95,167,0.7917,22500
-121.3,37.96,1202,1.7875,76800
-121.31,37.96,583,2.3393,77600
-121.29,37.97,1025,1.2962,110200
-121.29,37.96,1237,1.3438,103100
-121.29,37.96,1340,1.3191,92300
-121.3,37.96,1398,1.125,110400
-121.3,37.96,736,3.6591,105100
-121.3,37.96,679,1.7788,97400
-121.31,37.96,1157,3.226,107600
-121.31,37.96,694,3.3466,92600
-121.28,37.97,1455,1.65,66000
-121.27,37.96,1805,1.425,61300
-121.27,37.95,573,1.7212,59000
-121.27,37.95,1368,1.8261,54600
-121.27,37.94,676,1.7386,52000
-121.28,37.94,1489,1.4688,56800
-121.28,37.94,1406,1.7039,52700
-121.29,37.95,272,0.696,42500
-121.29,37.94,2037,2.0303,63800
-121.32,37.95,742,1.2625,43000
-121.31,37.94,323,1.9531,45000
-121.3,37.94,412,1.3417,60800
-121.3,37.94,23,2.375,67500
-121.32,37.94,64,2.625,55000
-121.31,37.96,788,3.6094,118400
-121.32,37.96,922,3.1845,87200
-121.32,37.96,975,2.0398,88100
-121.33,37.96,906,2.5488,80300
-121.34,37.96,2010,2.1284,59400
-121.32,37.95,338,1.7885,62100
-121.32,37.96,50,2.7656,50000
-121.34,37.97,1203,3.765,94600
-121.34,37.96,1554,3.0354,113700
-121.35,37.97,1698,3.1406,93900
-121.36,37.96,227,3.9922,247400
-121.35,37.96,462,5.8995,189900
-121.32,37.98,1737,3.066,94100
-121.33,37.98,1746,3.4625,84600
-121.33,37.97,1351,3.5404,91600
-121.32,37.97,1097,3.3235,87800
-121.32,37.97,1093,2.9107,88800
-121.33,37.96,730,2.5195,92600
-121.33,37.97,721,3.5703,87400
-121.33,37.97,999,2.0043,90800
-121.31,37.98,1228,3.0625,141500
-121.3,37.97,1128,4.061,113600
-121.31,37.97,720,5.1915,183700
-121.31,37.97,988,3.6667,123100
-121.29,37.98,533,2.625,65400
-121.29,37.97,1392,1.7794,98800
-121.29,37.98,1171,2.5043,76700
-121.3,37.98,990,4.175,98300
-121.3,37.97,766,2.2981,105400
-121.29,37.99,463,3.4141,90600
-121.29,37.99,2019,1.5152,81300
-121.3,37.99,1167,2.6673,87500
-121.3,37.98,1388,2.6364,93800
-121.28,37.99,284,2.8854,55700
-121.26,37.98,2050,2.1265,55700
-121.27,37.98,1322,2.5714,70000
-121.27,37.98,492,2.6812,72800
-121.28,37.98,414,2.1429,69900
-121.29,37.99,498,1.6944,75200
-121.27,37.97,550,1.1141,54400
-121.26,37.96,367,2.5,63600
-121.27,37.96,749,1.962,52700
-121.27,37.96,310,2.5625,54200
-121.26,37.98,885,0.9782,54200
-121.25,37.98,1056,1.5329,48300
-121.26,37.97,891,2.5536,50500
-121.25,37.97,846,1.7895,63100
-121.26,37.96,690,2.3056,62300
-121.26,37.97,1143,3.0352,69800
-121.25,37.97,716,2.0375,75000
-121.26,37.96,892,1.7898,63500
-121.25,37.95,1208,2.0817,55300
-121.26,37.95,677,1.725,59300
-121.26,37.95,1368,2.1583,62000
-121.27,37.96,382,1.275,54000
-121.26,37.96,335,2.5234,62800
-121.25,37.96,1730,2.4866,68300
-121.24,37.96,788,1.9187,57700
-121.25,37.95,1384,1.9402,62200
-121.24,37.95,169,3.7734,63800
-121.25,37.94,967,1.7798,65900
-121.24,37.94,1857,2.8705,113600
-121.24,37.93,960,2.0893,65000
-121.25,37.94,782,2.3269,55900
-121.25,37.93,1734,2.0833,48300
-121.26,37.93,2248,1.4583,53000
-121.26,37.94,1409,1.7574,51700
-121.27,37.93,1413,2.125,61200
-121.28,37.94,2188,1.9375,56700
-121.28,37.92,451,2.1705,60300
-121.28,37.94,2268,1.8814,57700
-121.29,37.93,1854,2.551,59100
-121.29,37.93,1294,2.7829,61800
-121.28,37.93,1223,2.1591,67800
-121.28,37.92,851,2.4412,61600
-121.29,37.92,1175,3.1053,73100
-121.28,37.91,576,1.69,65900
-121.31,37.93,1140,2.4667,81400
-121.3,37.92,3201,1.7694,73900
-121.24,37.98,236,1.1964,80400
-121.24,37.97,517,2.1991,67200
-121.24,37.96,951,2.875,57700
-121.23,37.96,1591,1.6563,57200
-121.23,37.96,1277,1.5539,59200
-121.23,37.95,514,2.625,89200
-121.22,37.97,1121,2.401,58400
-121.22,37.96,1177,1.9875,56400
-121.22,37.96,1163,2.625,72100
-121.25,37.92,1742,2.4097,66000
-121.23,37.92,315,1.8958,85700
-121.36,38,1562,5.3224,225800
-121.35,38,1539,3.675,152400
-121.35,38,732,3.4231,123800
-121.37,38.01,1016,10.0088,242000
-121.35,38.01,1520,3.5982,94400
-121.36,38.01,451,4.0221,173300
-121.36,38.01,1192,2.3339,87100
-121.36,38.01,507,4.5278,166900
-121.34,38.01,1114,3.2872,175000
-121.33,38.01,630,5.318,155100
-121.34,38,1642,4.0444,129200
-121.33,38,2177,3.2889,98900
-121.33,38.01,531,5.9191,151900
-121.32,38.01,919,2.6765,96400
-121.32,38.01,171,2.7045,102800
-121.32,38,1114,2.0091,101500
-121.32,38,781,2.213,87500
-121.33,38,1679,3.1369,119600
-121.33,37.99,1837,2.5,175900
-121.34,37.99,2195,3.9615,194600
-121.34,37.99,1178,6.556,234700
-121.31,37.99,3061,1.3729,110300
-121.32,37.98,1916,1.3531,94600
-121.33,37.98,1129,5.143,176500
-121.33,37.98,643,2.7031,150000
-121.36,37.99,684,4.2589,134900
-121.34,37.98,1158,5.3002,191700
-121.33,38.02,1109,4.3008,136400
-121.34,38.02,2038,5.1202,133800
-121.33,38.02,608,3.1827,162100
-121.33,38.02,915,4.3008,119800
-121.34,38.03,2071,4.4063,130800
-121.33,38.03,906,4.918,130600
-121.36,38.04,1234,5.5427,162100
-121.35,38.04,2206,5.5842,159100
-121.35,38.04,3771,3.7206,146000
-121.36,38.04,1290,5.0285,148200
-121.34,38.05,267,5.6147,244700
-121.34,38.04,2279,3.6083,146400
-121.33,38.04,965,4.6477,142700
-121.33,38.03,635,2.2961,126700
-121.32,38.03,1862,4.875,143100
-121.33,38.04,1325,4.5179,145600
-121.33,38.04,657,5.1878,153900
-121.35,38.03,895,5.7201,155700
-121.34,38.03,1200,4.9861,133500
-121.35,38.02,1301,2.8403,132300
-121.35,38.03,1596,4.1739,131300
-121.36,38.03,1378,3.7375,138800
-121.35,38.02,2183,3.428,140700
-121.36,38.02,1010,4.1719,206100
-121.36,38.03,1518,3.5684,78700
-121.32,38.04,167,4.5,92800
-121.31,38.03,1743,3.7413,105300
-121.32,38.03,1947,2.5742,98400
-121.32,38.02,1544,3.5379,99100
-121.31,38.03,3036,2.5212,110000
-121.29,38,3440,1.9698,112300
-121.31,37.99,1650,1.886,105300
-121.3,38,3785,1.7774,100000
-121.3,38.01,1215,3.2788,100000
-121.3,38,1338,2.6495,116200
-121.31,38,977,4.3958,108400
-121.31,38,306,3.9792,131900
-121.31,38.02,2734,2.7981,92100
-121.3,38.01,1547,3.994,95500
-121.32,38.02,1890,3.0729,104800
-121.31,38.01,1304,2.8348,101600
-121.31,38.01,1367,1.4274,90500
-121.3,38.04,1713,4.0156,117600
